source_type,source_id,source_name,event_id,event_name,page,command_index,code,kind,text
map,165,,260,ERICO,1,28,101,show_text,\sh\dxn[Plubio]\ts[2]¡Has...\wt[15] conseguido derrotarme!
map,165,,260,ERICO,1,30,101,show_text,\dxn[Plubio]¡Eso significa... \wt[15]que prácticamente has alcanzado el nivel de un Campeón!
map,165,,260,ERICO,1,32,101,show_text,"\dxn[Plubio]¡Por tu gran destreza, te voy a dar esto como recompensa!"
map,165,,260,ERICO,1,33,355,script,pbReceiveItem(:SHARPEDONITE)
map,165,,260,ERICO,1,35,101,show_text,\dxn[Plubio]Seguiré admirando estas maravillosas vistas de Ciudad Cardenal.
map,165,,260,ERICO,1,37,101,show_text,\dxn[Plubio]Ha sido un placer conocerte.
map,165,,260,ERICO,2,0,101,show_text,\dxn[Plubio]Ha sido un placer conocerte.
map,165,,160,EV160,1,0,101,show_text,"Yo y mi colega hemos intentado ganar a la líder de gimnasio, pero su <b>Vaporeon</b> es demasiado fuerte."
map,165,,26,EV026,1,0,101,show_text,(Está tocando una hermosa melodía con su
map,165,,26,EV026,1,1,401,show_text_cont,acordeón...)
map,165,,93,EV093,1,0,108,comment,noshadow
map,165,,194,Vending machine 1,1,0,355,script,pbPokemonMart2([
map,165,,194,Vending machine 1,1,1,655,script_cont,":FRESHWATER,"
map,165,,194,Vending machine 1,1,2,655,script_cont,":SODAPOP,"
map,165,,194,Vending machine 1,1,3,655,script_cont,:LEMONADE])
map,165,,60,EV060,1,0,101,show_text,"A mi no me gusta la pizza, pero qué mejor que invitar"
map,165,,60,EV060,1,1,401,show_text_cont,a la chica que me gusta a comer su comida favorita...
map,165,,60,EV060,1,6,101,show_text,¿Cómo? ¿Eso no va a servir para nada? ¿Qué hago?
map,165,,60,EV060,1,9,101,show_text,¡Oh ya veo! Con que soy un pagafantas.
map,165,,60,EV060,1,11,101,show_text,Entonces... ¿debería simplemente ser yo mismo?
map,165,,60,EV060,1,13,101,show_text,"Muchas gracias por el consejo, toma un poco anda."
map,165,,60,EV060,1,15,355,script,pbReceiveItem(:PIZZA)
map,165,,60,EV060,1,17,101,show_text,"Haré lo que me has dicho, gracias por tu consejo."
map,165,,60,EV060,2,0,101,show_text,"Haré lo que me has dicho, gracias por tu consejo."
map,165,,261,EV261,1,0,108,comment,noshadow
map,165,,161,EV161,1,0,101,show_text,"Aquí vive la líder de Ciudad Cardenal, pero parece que nunca está en casa."
map,165,,27,EV027,1,0,108,comment,noshadow
map,165,,94,EV094,1,0,108,comment,noshadow
map,165,,61,EV061,1,0,101,show_text,Hasta nosotros queremos descansar de vez en
map,165,,61,EV061,1,1,401,show_text_cont,cuando.
map,165,,195,Vending machine 1,1,0,355,script,pbPokemonMart2([
map,165,,195,Vending machine 1,1,1,655,script_cont,":FRESHWATER,"
map,165,,195,Vending machine 1,1,2,655,script_cont,":SODAPOP,"
map,165,,195,Vending machine 1,1,3,655,script_cont,:LEMONADE])
map,165,,95,EV095,1,0,108,comment,noshadow
map,165,,28,EV028,1,0,108,comment,noshadow
map,165,,162,EV162,1,0,355,script,Pokemon.play_cry(:DUCKLETT)
map,165,,229,EV229,1,0,101,show_text,<ac>Joyería Giorno</ac>
map,165,,196,Vending machine 1,1,0,355,script,pbPokemonMart2([
map,165,,196,Vending machine 1,1,1,655,script_cont,":FRESHWATER,"
map,165,,196,Vending machine 1,1,2,655,script_cont,":SODAPOP,"
map,165,,196,Vending machine 1,1,3,655,script_cont,:LEMONADE])
map,165,,62,EV062,1,0,101,show_text,¿Has visto las estatuas de los famosos Pokémon
map,165,,62,EV062,1,1,401,show_text_cont,Eón? Se dice que una vez Latios murió por proteger
map,165,,62,EV062,1,2,401,show_text_cont,la ciuadad.
map,165,,96,EV096,1,0,108,comment,noshadow
map,165,,163,EV163,1,0,355,script,Pokemon.play_cry(:DUCKLETT)
map,165,,29,EV029,1,0,101,show_text,(Está tocando una hermosa melodía con su flauta...)
map,165,,230,EV230,1,0,101,show_text,<ac>Hotel Miramar</ac>
map,165,,197,Vending machine 1,1,0,355,script,pbPokemonMart2([
map,165,,197,Vending machine 1,1,1,655,script_cont,":FRESHWATER,"
map,165,,197,Vending machine 1,1,2,655,script_cont,":SODAPOP,"
map,165,,197,Vending machine 1,1,3,655,script_cont,:LEMONADE])
map,165,,63,EV063,1,0,101,show_text,Creo que los Pokémon Eón deben seguir rondando
map,165,,63,EV063,1,1,401,show_text_cont,"por alguna parte de la ciudad, he oído a más de una"
map,165,,63,EV063,1,2,401,show_text_cont,persona decir que los han visto por aquí cerca...
map,165,,97,EV097,1,0,108,comment,noshadow
map,165,,30,EV030,1,0,108,comment,noshadow
map,165,,164,EV164,1,0,355,script,Pokemon.play_cry(:DUCKLETT)
map,165,,231,EV231,1,1,101,show_text,"\dxn[Eda]De acuerdo, Celeste y yo iremos encima de Latias."
map,165,,231,EV231,1,5,101,show_text,"\dxn[Eda]Tendréis que ir a pata hasta el \c[2]Jardín de los Sueños\c[0], os esperamos allí."
map,165,,231,EV231,1,9,101,show_text,"\dxn[Celeste]Quizás haya seguridad por la zona del norte, tened mucho cuidado."
map,165,,231,EV231,1,18,101,show_text,"\sh\dxn[Eda]¡No hay tiempo que perder, vámonos, Celeste!"
map,165,,231,EV231,1,44,101,show_text,"\dxn[Yang Xiao]¡Vamos al Jardín de los Sueños, no hay tiempo que perder! Te espero en la zona del norte."
map,165,,231,EV231,1,53,101,show_text,"(Ten todo listo para la batalla decisiva, luego no podrás guardar hasta que terminen las escenas.)"
map,165,,198,Gondolero,1,1,101,show_text,"\dxn[Gondolero]Buongiorno ragazzo, ¿quieres un paseo en góndola? Te contaré la historia de esta bellissima ciudad. Sólo por 1000 Pokedólares."
map,165,,198,Gondolero,1,4,101,show_text,"\dxn[Gondolero]Buongiorno ragazza, ¿quieres un paseo en góndola? Te contaré la historia de esta bellissima ciudad. Sólo por 1000 Pokedólares."
map,165,,198,Gondolero,1,8,102,choices,Suuureee.
map,165,,198,Gondolero,1,8,102,choices,To expensive.
map,165,,198,Gondolero,1,9,402,choice_branch,Suuureee.
map,165,,198,Gondolero,1,15,101,show_text,\dxn[Gondolero]¡Subámonos a la góndola!
map,165,,198,Gondolero,1,16,355,script,"pbRemoveDependency2(""FollowerPkmn"")"
map,165,,198,Gondolero,1,34,101,show_text,"\dxn[Gondolero]¡Salta, con cuidado!"
map,165,,198,Gondolero,1,56,101,show_text,\dxn[Gondolero]¡Vamos a darnos una vuelta!
map,165,,198,Gondolero,1,76,101,show_text,\dxn[Gondolero]No tienes suficiente dinero.
map,165,,198,Gondolero,1,80,402,choice_branch,To expensive.
map,165,,198,Gondolero,1,82,101,show_text,"\dxn[Gondolero]Arrivederci, entonces."
map,165,,64,EV064,1,0,101,show_text,(Está tocando una hermosa melodía con su
map,165,,64,EV064,1,1,401,show_text_cont,acordeón...)
map,165,,131,EV131,1,0,101,show_text,"¡Ey! ¿Qué pasa, colega?"
map,165,,131,EV131,1,4,101,show_text,¿Que me aparte? ¡Pero si estoy tocándole una canción a ese Ducklett!
map,165,,131,EV131,1,6,101,show_text,"Espérate a que termine, aunque probablemente me pase el \c[2]día\c[0] aquí, ¡Ja, ja, ja!"
map,165,,98,EV098,1,0,108,comment,noshadow
map,165,,165,EV165,1,0,355,script,Pokemon.play_cry(:DUCKLETT)
map,165,,31,EV031,1,0,101,show_text,(Está tocando una hermosa melodía con su flauta...)
map,165,,199,EV199,1,0,355,script,Pokemon.play_cry(:DUCKLETT)
map,165,,65,EV065,1,0,101,show_text,(Está tocando una hermosa melodía con su flauta...)
map,165,,132,EV132,1,0,101,show_text,"Da igual en qué parte de la región esté, ¡un helado siempre entra genial!"
map,165,,99,EV099,1,0,108,comment,noshadow
map,165,,32,EV032,1,0,101,show_text,(Está tocando una hermosa melodía con su flauta...)
map,165,,233,EV233,1,0,101,show_text,La papelera está vacía.
map,165,,200,EV200,1,0,108,comment,noshadow
map,165,,66,EV066,1,0,101,show_text,"Creo que tienen al Likylicky trabajando, ¿no es maravilloso que los Pokémon trabajen codo con codo con los humanos?"
map,165,,133,EV133,1,0,101,show_text,"¡Hey! ¿A ti también te gusta refrescarte? Pues toma anda, que te veo sudando."
map,165,,133,EV133,1,1,355,script,pbReceiveItem(:LEMONADE)
map,165,,133,EV133,1,2,101,show_text,"De nada, aquí solo hay amor por regalar."
map,165,,133,EV133,2,0,101,show_text,"De nada, aquí solo hay amor por regalar."
