source_type,source_id,source_name,event_id,event_name,page,command_index,code,kind,text
map,25,,24,LIBERTY MINIGAME,1,548,355,script,"pbSet(918, (pbGet(918) + 300 * (1 + (pbGet(919).to_f / 5.0))))"
map,25,,24,LIBERTY MINIGAME,1,560,108,comment,############### LEVEL 3 ################
map,25,,24,LIBERTY MINIGAME,1,562,355,script,"setBattleRule(""double"")"
map,25,,24,LIBERTY MINIGAME,1,563,101,show_text,\sh\dxn[Mayla]¡Mis Pokémon brillarán como joyas bajo este sol!
map,25,,24,LIBERTY MINIGAME,1,566,355,script,"pbSet(918, (pbGet(918) + 350 * (1 + (pbGet(919).to_f / 5.0))))"
map,25,,24,LIBERTY MINIGAME,1,578,108,comment,############### LEVEL 4 ################
map,25,,24,LIBERTY MINIGAME,1,580,101,show_text,\dxn[Lillie]Sigo poniéndome algo nerviosa cuando lucho...
map,25,,24,LIBERTY MINIGAME,1,582,101,show_text,"\sh\dxn[Lillie]Pero he aprendido mucho, ¡y quiero demostrarlo en este combate!"
map,25,,24,LIBERTY MINIGAME,1,585,355,script,"pbSet(918, (pbGet(918) + 400 * (1 + (pbGet(919).to_f / 5.0))))"
map,25,,24,LIBERTY MINIGAME,1,601,108,comment,Aplausos y se retiran
map,25,,24,LIBERTY MINIGAME,1,602,355,script,$points_hud.update if $points_hud
map,25,,24,LIBERTY MINIGAME,1,640,101,show_text,Se acabó
map,25,,24,LIBERTY MINIGAME,1,648,108,comment,// Healing
map,25,,24,LIBERTY MINIGAME,1,649,355,script,pbCameraReset
map,25,,24,LIBERTY MINIGAME,1,655,101,show_text,Te curo bb
map,25,,24,LIBERTY MINIGAME,1,675,355,script,$points_hud.dispose
map,25,,24,LIBERTY MINIGAME,2,2,108,comment,// CASO DE COMBATE FINAL
map,25,,24,LIBERTY MINIGAME,2,13,101,show_text,"\dxn[Liberty]¡No esperaba que derrotaras a Kukui, la verdad!"
map,25,,24,LIBERTY MINIGAME,2,18,101,show_text,"\dxn[Liberty]¡Toma, esto es para ti como regalo por ganarlo otra vez!"
map,25,,24,LIBERTY MINIGAME,2,21,355,script,$PokemonGlobal.gachaCoins += 3
map,25,,24,LIBERTY MINIGAME,2,22,101,show_text,<ac>¡Has recibido 3 Gacha Tickets!</ac>
map,25,,24,LIBERTY MINIGAME,2,26,101,show_text,\dxn[Liberty]¡Vuelve cuando quieras!
map,25,,24,LIBERTY MINIGAME,2,28,355,script,FollowingPkmn.toggle_on
map,25,,24,LIBERTY MINIGAME,2,29,355,script,$Trainer.has_running_shoes = true
map,25,,24,LIBERTY MINIGAME,2,40,101,show_text,"\dxn[Liberty]¡Toma, esto es para ti como regalo por ganarle por primera vez!"
map,25,,24,LIBERTY MINIGAME,2,43,355,script,$PokemonGlobal.gachaCoins += 15
map,25,,24,LIBERTY MINIGAME,2,44,101,show_text,<ac>¡Has recibido 15 Gacha Tickets!</ac>
map,25,,24,LIBERTY MINIGAME,2,49,101,show_text,\dxn[Liberty]¡Vuelve cuando quieras!
map,25,,24,LIBERTY MINIGAME,2,51,355,script,FollowingPkmn.toggle_on
map,25,,24,LIBERTY MINIGAME,2,52,355,script,$Trainer.has_running_shoes = true
map,25,,24,LIBERTY MINIGAME,2,68,101,show_text,"\ts[1]\dxn[Liberty]Esperaba algo más de ti, la verdad..."
map,25,,24,LIBERTY MINIGAME,2,73,101,show_text,"\sh\dxn[Liberty]¡Bueno, en verdad no tanto!"
map,25,,24,LIBERTY MINIGAME,2,78,101,show_text,"\dxn[Liberty]¡Bueno, prueba de nuevo si te atreves!"
map,25,,24,LIBERTY MINIGAME,2,80,355,script,FollowingPkmn.toggle_on
map,25,,24,LIBERTY MINIGAME,2,81,355,script,$Trainer.has_running_shoes = true
map,25,,24,LIBERTY MINIGAME,2,100,101,show_text,"\dxn[Liberty]¡Bueno, bueno! ¡Hora de ver qué tal te ha ido!"
map,25,,24,LIBERTY MINIGAME,2,103,108,comment,// Si el rendimiento es horrible KEKW
map,25,,24,LIBERTY MINIGAME,2,109,101,show_text,"\dxn[Liberty]¡Já, penoso! ¿Cómo has podido siquiera vencerme a mí?"
map,25,,24,LIBERTY MINIGAME,2,114,101,show_text,\dxn[Liberty]¡Te quedas sin recompensas!
map,25,,24,LIBERTY MINIGAME,2,119,101,show_text,"\dxn[Liberty]Pero bueno, estaré aquí por si quieres volver a intentarlo."
map,25,,24,LIBERTY MINIGAME,2,125,108,comment,################# EASY MODE #################
map,25,,24,LIBERTY MINIGAME,2,132,101,show_text,"\dxn[Liberty]Nada mal, aunque podrías haberlo hecho mejor."
map,25,,24,LIBERTY MINIGAME,2,137,101,show_text,\dxn[Liberty]Hmm... ya reclamaste esta recompensa.
map,25,,24,LIBERTY MINIGAME,2,142,101,show_text,"\dxn[Liberty]Pero bueno, espero que al menos lo hayas pasado bien."
map,25,,24,LIBERTY MINIGAME,2,147,101,show_text,"\dxn[Liberty]Toma, tu recompensa."
map,25,,24,LIBERTY MINIGAME,2,150,101,show_text,<ac>¡Has recibido 200 <i>Summer Points</i>!</ac>
map,25,,24,LIBERTY MINIGAME,2,169,101,show_text,"\dxn[Liberty]¡Bastante bien, debo decir!"
map,25,,24,LIBERTY MINIGAME,2,174,101,show_text,\dxn[Liberty]Hmm... ya reclamaste esta recompensa.
map,25,,24,LIBERTY MINIGAME,2,179,101,show_text,"\dxn[Liberty]Toma, tu recompensa."
map,25,,24,LIBERTY MINIGAME,2,183,101,show_text,"<ac>¡Has recibido 10,000 Pokedólares!</ac>"
map,25,,24,LIBERTY MINIGAME,2,190,101,show_text,<ac>¡Has recibido 200 <i>Summer Points</i>!</ac>
map,25,,24,LIBERTY MINIGAME,2,211,101,show_text,\sh\dxn[Liberty]¡Sí hombre! ¿Qué demonios?
map,25,,24,LIBERTY MINIGAME,2,217,101,show_text,\dxn[\PN]¿Ni siquiera estabas mirando o qué pasa?
map,25,,24,LIBERTY MINIGAME,2,222,101,show_text,\dxn[\PN]¿Ni siquiera estabas mirando o qué pasa?
map,25,,24,LIBERTY MINIGAME,2,229,101,show_text,"\dxn[Liberty]<i>(Tenía los ojos en otra parte, pero mejor no digo nada...)</i>"
map,25,,24,LIBERTY MINIGAME,2,234,101,show_text,\dxn[Liberty]Hmm... ya reclamaste esta recompensa.
map,25,,24,LIBERTY MINIGAME,2,239,101,show_text,"\dxn[Liberty]Toma, tu recompensa."
map,25,,24,LIBERTY MINIGAME,2,242,355,script,$PokemonGlobal.gachaCoins += 3
map,25,,24,LIBERTY MINIGAME,2,243,101,show_text,<ac>¡Has recibido 3 Gacha Tickets!</ac>
map,25,,24,LIBERTY MINIGAME,2,246,101,show_text,<ac>¡Ahora puedes acceder al \c[2]Nivel 2\c[0]!</ac>
map,25,,24,LIBERTY MINIGAME,2,254,101,show_text,"<ac>¡Has recibido 10,000 Pokedólares!</ac>"
map,25,,24,LIBERTY MINIGAME,2,263,101,show_text,<ac>¡Has recibido 200 <i>Summer Points</i>!</ac>
map,25,,24,LIBERTY MINIGAME,2,280,108,comment,################# NORMAL MODE #################
map,25,,24,LIBERTY MINIGAME,2,287,101,show_text,"\dxn[Liberty]Nada mal, aunque podrías haberlo hecho mejor."
map,25,,24,LIBERTY MINIGAME,2,292,101,show_text,\dxn[Liberty]Hmm... ya reclamaste esta recompensa.
map,25,,24,LIBERTY MINIGAME,2,297,101,show_text,"\dxn[Liberty]Pero bueno, espero que al menos lo hayas pasado bien."
map,25,,24,LIBERTY MINIGAME,2,302,101,show_text,"\dxn[Liberty]Toma, tu recompensa."
map,25,,24,LIBERTY MINIGAME,2,305,101,show_text,<ac>¡Has recibido 300 <i>Summer Points</i>!</ac>
map,25,,24,LIBERTY MINIGAME,2,324,101,show_text,"\dxn[Liberty]¡Bastante bien, debo decir!"
map,25,,24,LIBERTY MINIGAME,2,329,101,show_text,\dxn[Liberty]Hmm... ya reclamaste esta recompensa.
map,25,,24,LIBERTY MINIGAME,2,334,101,show_text,"\dxn[Liberty]Toma, tu recompensa."
map,25,,24,LIBERTY MINIGAME,2,338,101,show_text,"<ac>¡Has recibido 20,000 Pokedólares!</ac>"
map,25,,24,LIBERTY MINIGAME,2,345,101,show_text,<ac>¡Has recibido 300 <i>Summer Points</i>!</ac>
map,25,,24,LIBERTY MINIGAME,2,366,101,show_text,\sh\dxn[Liberty]¡Sí hombre! ¿Qué demonios?
map,25,,24,LIBERTY MINIGAME,2,372,101,show_text,\dxn[\PN]¿Ni siquiera estabas mirando o qué pasa?
map,25,,24,LIBERTY MINIGAME,2,377,101,show_text,\dxn[\PN]¿Ni siquiera estabas mirando o qué pasa?
map,25,,24,LIBERTY MINIGAME,2,384,101,show_text,"\dxn[Liberty]<i>(Tenía los ojos en otra parte, pero mejor no digo nada...)</i>"
map,25,,24,LIBERTY MINIGAME,2,389,101,show_text,\dxn[Liberty]Hmm... ya reclamaste esta recompensa.
map,25,,24,LIBERTY MINIGAME,2,394,101,show_text,"\dxn[Liberty]Toma, tu recompensa."
map,25,,24,LIBERTY MINIGAME,2,397,355,script,$PokemonGlobal.gachaCoins += 5
map,25,,24,LIBERTY MINIGAME,2,398,101,show_text,<ac>¡Has recibido 5 Gacha Tickets!</ac>
map,25,,24,LIBERTY MINIGAME,2,401,101,show_text,<ac>¡Ahora puedes acceder al \c[2]Nivel 3\c[0]!</ac>
map,25,,24,LIBERTY MINIGAME,2,409,101,show_text,"<ac>¡Has recibido 20,000 Pokedólares!</ac>"
map,25,,24,LIBERTY MINIGAME,2,418,101,show_text,<ac>¡Has recibido 300 <i>Summer Points</i>!</ac>
map,25,,24,LIBERTY MINIGAME,2,435,108,comment,################# HARD MODE #################
map,25,,24,LIBERTY MINIGAME,2,442,101,show_text,"\dxn[Liberty]Nada mal, aunque podrías haberlo hecho mejor."
map,25,,24,LIBERTY MINIGAME,2,447,101,show_text,\dxn[Liberty]Hmm... ya reclamaste esta recompensa.
map,25,,24,LIBERTY MINIGAME,2,452,101,show_text,"\dxn[Liberty]Pero bueno, espero que al menos lo hayas pasado bien."
map,25,,24,LIBERTY MINIGAME,2,457,101,show_text,"\dxn[Liberty]Toma, tu recompensa."
map,25,,24,LIBERTY MINIGAME,2,460,101,show_text,<ac>¡Has recibido 600 <i>Summer Points</i>!</ac>
map,25,,24,LIBERTY MINIGAME,2,479,101,show_text,"\dxn[Liberty]¡Bastante bien, debo decir!"
map,25,,24,LIBERTY MINIGAME,2,484,101,show_text,\dxn[Liberty]Hmm... ya reclamaste esta recompensa.
map,25,,24,LIBERTY MINIGAME,2,489,101,show_text,"\dxn[Liberty]Toma, tu recompensa."
map,25,,24,LIBERTY MINIGAME,2,493,101,show_text,"<ac>¡Has recibido 50,000 Pokedólares!</ac>"
map,25,,24,LIBERTY MINIGAME,2,500,101,show_text,<ac>¡Has recibido 600 <i>Summer Points</i>!</ac>
map,25,,24,LIBERTY MINIGAME,2,521,101,show_text,\sh\dxn[Liberty]¡Sí hombre! ¿Qué demonios?
map,25,,24,LIBERTY MINIGAME,2,527,101,show_text,\dxn[\PN]¿Ni siquiera estabas mirando o qué pasa?
map,25,,24,LIBERTY MINIGAME,2,532,101,show_text,\dxn[\PN]¿Ni siquiera estabas mirando o qué pasa?
map,25,,24,LIBERTY MINIGAME,2,539,101,show_text,"\dxn[Liberty]<i>(Tenía los ojos en otra parte, pero mejor no digo nada...)</i>"
map,25,,24,LIBERTY MINIGAME,2,544,101,show_text,\dxn[Liberty]Hmm... ya reclamaste esta recompensa.
map,25,,24,LIBERTY MINIGAME,2,549,101,show_text,"\dxn[Liberty]Toma, tu recompensa."
map,25,,24,LIBERTY MINIGAME,2,552,355,script,$PokemonGlobal.gachaCoins += 7
map,25,,24,LIBERTY MINIGAME,2,553,101,show_text,<ac>¡Has recibido 7 Gacha Tickets!</ac>
map,25,,24,LIBERTY MINIGAME,2,556,101,show_text,<ac>¡Ahora puedes acceder al \c[2]Nivel 4\c[0]!</ac>
map,25,,24,LIBERTY MINIGAME,2,564,101,show_text,"<ac>¡Has recibido 50,000 Pokedólares!</ac>"
map,25,,24,LIBERTY MINIGAME,2,573,101,show_text,<ac>¡Has recibido 600 <i>Summer Points</i>!</ac>
map,25,,24,LIBERTY MINIGAME,2,590,108,comment,################# VERYHARD MODE #################
map,25,,24,LIBERTY MINIGAME,2,597,101,show_text,"\dxn[Liberty]Nada mal, aunque podrías haberlo hecho mejor."
map,25,,24,LIBERTY MINIGAME,2,602,101,show_text,\dxn[Liberty]Hmm... ya reclamaste esta recompensa.
map,25,,24,LIBERTY MINIGAME,2,607,101,show_text,"\dxn[Liberty]Pero bueno, espero que al menos lo hayas pasado bien."
map,25,,24,LIBERTY MINIGAME,2,612,101,show_text,"\dxn[Liberty]Toma, tu recompensa."
map,25,,24,LIBERTY MINIGAME,2,615,101,show_text,<ac>¡Has recibido 900 <i>Summer Points</i>!</ac>
map,25,,24,LIBERTY MINIGAME,2,634,101,show_text,"\dxn[Liberty]¡Bastante bien, debo decir!"
map,25,,24,LIBERTY MINIGAME,2,639,101,show_text,\dxn[Liberty]Hmm... ya reclamaste esta recompensa.
map,25,,24,LIBERTY MINIGAME,2,644,101,show_text,"\dxn[Liberty]Toma, tu recompensa."
map,25,,24,LIBERTY MINIGAME,2,648,101,show_text,"<ac>¡Has recibido 100,000 Pokedólares!</ac>"
map,25,,24,LIBERTY MINIGAME,2,655,101,show_text,<ac>¡Has recibido 900 <i>Summer Points</i>!</ac>
map,25,,24,LIBERTY MINIGAME,2,676,101,show_text,\sh\dxn[Liberty]¡Sí hombre! ¿Qué demonios?
map,25,,24,LIBERTY MINIGAME,2,682,101,show_text,\dxn[\PN]¿Ni siquiera estabas mirando o qué pasa?
map,25,,24,LIBERTY MINIGAME,2,687,101,show_text,\dxn[\PN]¿Ni siquiera estabas mirando o qué pasa?
map,25,,24,LIBERTY MINIGAME,2,694,101,show_text,"\dxn[Liberty]<i>(Tenía los ojos en otra parte, pero mejor no digo nada...)</i>"
map,25,,24,LIBERTY MINIGAME,2,699,101,show_text,\dxn[Liberty]Hmm... ya reclamaste esta recompensa.
map,25,,24,LIBERTY MINIGAME,2,704,101,show_text,"\dxn[Liberty]Toma, tu recompensa."
map,25,,24,LIBERTY MINIGAME,2,707,355,script,$PokemonGlobal.gachaCoins += 10
map,25,,24,LIBERTY MINIGAME,2,708,101,show_text,<ac>¡Has recibido 10 Gacha Tickets!</ac>
map,25,,24,LIBERTY MINIGAME,2,711,101,show_text,<ac>¡Ahora puedes acceder al combate final!</ac>
map,25,,24,LIBERTY MINIGAME,2,719,101,show_text,"<ac>¡Has recibido 100,000 Pokedólares!</ac>"
map,25,,24,LIBERTY MINIGAME,2,728,101,show_text,<ac>¡Has recibido 900 <i>Summer Points</i>!</ac>
map,25,,24,LIBERTY MINIGAME,2,748,101,show_text,\sh\dxn[Liberty]¡Vuelve cuando quieras!
map,25,,24,LIBERTY MINIGAME,2,750,355,script,FollowingPkmn.toggle_on
map,25,,125,EV125,1,0,101,show_text,Esta es nuestra primera escapada en familia. Mi hija está súper contenta.
map,25,,192,EV192,1,0,101,show_text,(Seems to be paying attention to the battle...)
map,25,,58,EV058,1,0,108,comment,noshadow
map,25,,159,EV159,1,0,101,show_text,(Parece estar atento al concierto...)
map,25,,25,Mawile,1,1,101,show_text,\f[mawile000]¡Wile!
map,25,,92,xd,1,0,355,script,Pokemon.play_cry(:KRABBY)
map,25,,126,EV126,1,0,101,show_text,"En realidad iba a quedar con mis amigos, pero mi mujer me ha obligado a venir con ellos."
map,25,,193,EV193,1,0,101,show_text,(Seems to be paying attention to the battle...)
map,25,,59,EV059,1,0,108,comment,noshadow
map,25,,160,EV160,1,0,101,show_text,(Parece estar atento al concierto...)
map,25,,26,STARTING THE EVENT,1,0,355,script,ChangeSpeed.new.pbChangeSpeed(0)
map,25,,26,STARTING THE EVENT,1,4,108,comment,// Los pibes
map,25,,26,STARTING THE EVENT,1,16,355,script,pbCameraToEvent(27)
map,25,,26,STARTING THE EVENT,1,34,355,script,pbCameraToEvent(29)
map,25,,26,STARTING THE EVENT,1,44,101,show_text,"\dxn[Álama]¡Bienvenido al \c[2]Summer Resort\c[0], \PN!"
map,25,,26,STARTING THE EVENT,1,47,101,show_text,"\dxn[Álama]¡Bienvenida al \c[2]Summer Resort\c[0], \PN!"
map,25,,26,STARTING THE EVENT,1,51,355,script,pbCameraToEvent(28)
map,25,,26,STARTING THE EVENT,1,55,101,show_text,"\dxn[Lluvia]¡Te echábamos de menos, \PN!"
map,25,,26,STARTING THE EVENT,1,60,101,show_text,"\dxn[Adrián]¡Te echábamos de menos, \PN!"
map,25,,26,STARTING THE EVENT,1,64,355,script,pbCameraToEvent(40)
map,25,,26,STARTING THE EVENT,1,74,101,show_text,"\sh\dxn[Rodolfo]¡Te estábamos esperando, entrenador de pacotilla!"
map,25,,26,STARTING THE EVENT,1,77,101,show_text,"\sh\dxn[Rodolfo]¡Te estábamos esperando, entrenadora de pacotilla!"
map,25,,26,STARTING THE EVENT,1,83,101,show_text,\f[ditto000]¡Ditto!
map,25,,26,STARTING THE EVENT,1,84,355,script,pbCameraToEvent(31)
map,25,,26,STARTING THE EVENT,1,87,101,show_text,\f[psyduck000]¡Psy!
map,25,,26,STARTING THE EVENT,1,88,355,script,pbCameraToEvent(34)
map,25,,26,STARTING THE EVENT,1,92,101,show_text,"\dxn[Angie Stones]¡Has tardado en llegar! ¿Eh, crack?"
map,25,,26,STARTING THE EVENT,1,97,101,show_text,"\dxn[Angie Stones]¿Os habéis distraido por el camino, pillines?"
map,25,,26,STARTING THE EVENT,1,99,355,script,pbCameraToEvent(96)
map,25,,26,STARTING THE EVENT,1,104,101,show_text,\sh\dxn[Sakura]¡Oye! ¡¿Q-Qué... qué insinúas?!
map,25,,26,STARTING THE EVENT,1,106,355,script,pbCameraToEvent(38)
map,25,,26,STARTING THE EVENT,1,110,101,show_text,"\dxn[Celeste]¡Espero que hayáis tenido un bonito viaje, parejita!"
map,25,,26,STARTING THE EVENT,1,112,355,script,pbCameraToEvent(30)
map,25,,26,STARTING THE EVENT,1,117,101,show_text,"\dxn[Silvano]¡Pero bueno, \PN! ¿Te has olvidado el bañador?"
map,25,,26,STARTING THE EVENT,1,120,101,show_text,"\dxn[Silvano]¡Pero bueno, \PN! ¿Te has olvidado el bikini?"
map,25,,26,STARTING THE EVENT,1,124,355,script,pbCameraToEvent(102)
map,25,,26,STARTING THE EVENT,1,132,101,show_text,\dxn[Liberty]¡Pero mira quién aparece por aquí!
map,25,,26,STARTING THE EVENT,1,139,101,show_text,"\sh\dxn[Liberty]¡Te estábamos esperando, Sakura!"
map,25,,26,STARTING THE EVENT,1,141,355,script,pbCameraToEvent(27)
map,25,,26,STARTING THE EVENT,1,146,101,show_text,\dxn[\PN]¡Chicos...!
map,25,,26,STARTING THE EVENT,1,151,101,show_text,\dxn[\PN]¡Chicos...!
map,25,,26,STARTING THE EVENT,1,155,355,script,pbCameraToEvent(96)
map,25,,26,STARTING THE EVENT,1,160,101,show_text,"\sh\dxn[Sakura]¡Liberty! ¡Te dije que si participabas en el evento, te pusieras algo encima!"
map,25,,26,STARTING THE EVENT,1,162,355,script,pbCameraToEvent(102)
map,25,,26,STARTING THE EVENT,1,176,101,show_text,\sh\dxn[Liberty]¡Nadie dijo que la playa no fuera nudista!
map,25,,26,STARTING THE EVENT,1,178,355,script,pbCameraToEvent(29)
map,25,,26,STARTING THE EVENT,1,195,101,show_text,"\dxn[Álama]En fin, supongo que Sakura ya te habrá puesto más o menos al día."
map,25,,26,STARTING THE EVENT,1,199,101,show_text,\dxn[Álama]Pensamos que todos necesitábamos un descanso después de todo lo que ha pasado últimamente.
map,25,,26,STARTING THE EVENT,1,204,101,show_text,"\dxn[Álama]Así que entre Angie, Sakura, Celeste y yo, hemos organizado un Summer Resort con diferentes minijuegos."
map,25,,26,STARTING THE EVENT,1,209,101,show_text,"\sh\dxn[Álama]¡Puedes venir a jugar cuando quieras, te estaremos esperando!"
map,25,,26,STARTING THE EVENT,1,211,355,script,pbCameraToEvent(27)
map,25,,26,STARTING THE EVENT,1,221,101,show_text,"\dxn[Sakura]¡Por cierto, \PN!"
map,25,,26,STARTING THE EVENT,1,226,101,show_text,"\dxn[Sakura]¡Para poder jugar dichos minijuegos, te hará falta un \c[2]Summer Pass\c[0]!"
map,25,,26,STARTING THE EVENT,1,230,101,show_text,\dxn[Sakura]Puedes reclamarlo en la casita que hay justo delante.\nEs un \c[2]Punto de Información\c[0].
map,25,,26,STARTING THE EVENT,1,234,101,show_text,\dxn[Sakura]¡Así podrás acumular tus \c[2]Summer Points\c[0] y comprarte algo chulo en la tienda!
map,25,,26,STARTING THE EVENT,1,239,101,show_text,\dxn[Sakura]¡Te puedes comprar hasta un \c[2]Traje de Verano\c[0]! ¡Irás mucho más cómodo por la playa!
map,25,,26,STARTING THE EVENT,1,245,101,show_text,\dxn[Sakura]¡\c[2]Avísame\c[0] cuando lo consigas!
map,25,,26,STARTING THE EVENT,1,253,355,script,pbCameraToEvent(29)
map,25,,26,STARTING THE EVENT,1,257,101,show_text,"\dxn[Álama]Pues ale. Si tienes cualquier duda, ya sabes."
map,25,,26,STARTING THE EVENT,1,262,101,show_text,\sh\dxn[Álama]¡Nosotros volveremos a lo nuestro! ¡A disfrutar de la playa y de las actividades!
map,25,,26,STARTING THE EVENT,1,282,355,script,FollowingPkmn.toggle_on
map,25,,26,STARTING THE EVENT,3,0,355,script,pbGoBehindPlayer(33)
map,25,,26,STARTING THE EVENT,3,1,355,script,pbGoBehindPlayer(57)
map,25,,26,STARTING THE EVENT,3,6,355,script,ChangeSpeed.new.pbChangeSpeed(0)
map,25,,26,STARTING THE EVENT,3,34,355,script,"pbCameraScrollTo(29,25)"
map,25,,26,STARTING THE EVENT,3,45,101,show_text,\sh\dxn[Liberty]¡Nadie puede tumbarnos con el alcohol!
map,25,,26,STARTING THE EVENT,3,50,101,show_text,\sh\dxn[Silvano]¡No nos ganará nadie en toda la noche!
map,25,,26,STARTING THE EVENT,3,55,101,show_text,"\sh\dxn[Liberty]¡A seguir bebiendo, compatriota!"
map,25,,26,STARTING THE EVENT,3,57,108,comment,// Le meten trago a muerte
map,25,,26,STARTING THE EVENT,3,58,355,script,"pbZoomMap(2,0.1,zoom=""in"")"
map,25,,26,STARTING THE EVENT,3,70,101,show_text,<ac>\sh¡¿Quién se atreve a desafiarnos?!</ac>
map,25,,26,STARTING THE EVENT,3,71,355,script,"pbZoomMap(1,0.1,zoom=""out"")"
map,25,,26,STARTING THE EVENT,3,72,355,script,pbCameraToEvent(185)
map,25,,26,STARTING THE EVENT,3,74,101,show_text,\ts[2]\dxn[Calvo alcoholizado]¡Q-Qué es esa resistencia con el alcohol que tienen esos dos...!
map,25,,26,STARTING THE EVENT,3,75,355,script,pbCameraToEvent(190)
map,25,,26,STARTING THE EVENT,3,77,101,show_text,\ts[2]\dxn[Calvo alcoholizado 2]¡N-No puedo creerlo...! ¿De qué están hechos sus cuerpos?
map,25,,26,STARTING THE EVENT,3,79,355,script,pbCameraToEvent(29)
map,25,,26,STARTING THE EVENT,3,85,101,show_text,"\ts[1]\dxn[Álama]Pero vamos a ver, si el concierto todavía ni ha empezado... ¿Qué hacéis bebiendo tan pronto?"
map,25,,26,STARTING THE EVENT,3,87,355,script,pbCameraToEvent(38)
map,25,,26,STARTING THE EVENT,3,93,101,show_text,"\ts[1]\dxn[Celeste]Hasta se ha desnudado... Quizá no fue buena idea juntarlo con Liberty, mira la que están armando..."
map,25,,26,STARTING THE EVENT,3,95,355,script,pbCameraToEvent(28)
map,25,,26,STARTING THE EVENT,3,99,101,show_text,"\dxn[Lluvia]¡Liberty puede cambiar la voluntad de cualquiera, si se lo propone!"
map,25,,26,STARTING THE EVENT,3,104,101,show_text,"\dxn[Adrián]¡Liberty puede cambiar la voluntad de cualquiera, si se lo propone!"
map,25,,26,STARTING THE EVENT,3,109,355,script,pbCameraToEvent(96)
map,25,,26,STARTING THE EVENT,3,119,101,show_text,"\sh\dxn[Sakura]¡Sí hombre, no os bebáis todo lo que hay!"
map,25,,26,STARTING THE EVENT,3,123,101,show_text,"\sh\dxn[Sakura]¡Que \PN y yo también queremos beber...! ¿A que sí, \PN?"
map,25,,26,STARTING THE EVENT,3,132,101,show_text,\ts[2]\dxn[Sakura]¿\PN? ¿Dónde se ha metido esta vez?
map,25,,26,STARTING THE EVENT,3,140,355,script,pbCameraToEvent(27)
map,25,,26,STARTING THE EVENT,3,142,355,script,ChangeSpeed.new.pbChangeSpeed(0)
map,25,,26,STARTING THE EVENT,3,149,101,show_text,\dxn[\PN]...
map,25,,26,STARTING THE EVENT,3,154,101,show_text,\dxn[\PN]...
map,25,,26,STARTING THE EVENT,3,162,101,show_text,\ts[2]\dxn[\PN]<i>(Todavía tengo picazones en el brazo...)</i>
map,25,,26,STARTING THE EVENT,3,167,101,show_text,\ts[2]\dxn[\PN]<i>(Todavía tengo picazones en el brazo...)</i>
map,25,,26,STARTING THE EVENT,3,184,101,show_text,\dxn[Sakura]¿Otra vez te vuelves a aislar?
map,25,,26,STARTING THE EVENT,3,206,101,show_text,\dxn[Sakura]¿Te importa si me siento a tu lado?
map,25,,26,STARTING THE EVENT,3,208,108,comment,// Sentadittos
map,25,,26,STARTING THE EVENT,3,222,108,comment,// Charla
map,25,,26,STARTING THE EVENT,3,225,101,show_text,"\ts[2]\dxn[Sakura]Supongo... \wt[15]que hay recuerdos que no se borran tan fácilmente, ¿verdad?"
map,25,,26,STARTING THE EVENT,3,251,101,show_text,\ts[2]\dxn[Sakura]Todos hemos vivido una situación un tanto traumática...
map,25,,26,STARTING THE EVENT,3,255,101,show_text,\ts[2]\dxn[Sakura]Creo que aquella escena en el Teatro...\wt[15] siempre quedará en mi memoria.
map,25,,26,STARTING THE EVENT,3,259,101,show_text,"\ts[2]\dxn[Sakura]Mi padre se había desmayado por el veneno, y tú... \wt[20]no eras la persona que había conocido..."
map,25,,26,STARTING THE EVENT,3,264,101,show_text,\ts[2]\dxn[Sakura]Cuando vi que habías golpeado a aquella niña... me quedé atónita.
map,25,,26,STARTING THE EVENT,3,269,101,show_text,\sh\dxn[Sakura]¡Por un momento pensé... \wt[20]que simplemente habías estado jugado con mi confianza!
map,25,,26,STARTING THE EVENT,3,275,101,show_text,\ts[2]\dxn[\PN]<i>(Sakura...)</i>
map,25,,26,STARTING THE EVENT,3,280,101,show_text,\ts[2]\dxn[\PN]<i>(Sakura...)</i>
map,25,,26,STARTING THE EVENT,3,299,101,show_text,\ts[2]\dxn[Sakura]Aun así... supongo que a ti eso te pesa incluso más que a mí... ¿verdad?
map,25,,26,STARTING THE EVENT,3,305,101,show_text,\ts[2]\dxn[\PN]Todavía me preocupa...
map,25,,26,STARTING THE EVENT,3,310,101,show_text,\ts[2]\dxn[\PN]Todavía me preocupa...
map,25,,26,STARTING THE EVENT,3,314,355,script,"pbZoomMap(2,0.1,zoom=""in"")"
map,25,,26,STARTING THE EVENT,3,328,355,script,"pbZoomMap(1,0.1,zoom=""out"")"
map,25,,26,STARTING THE EVENT,3,332,101,show_text,\ts[2]\dxn[Sakura]¡Son...!
map,25,,26,STARTING THE EVENT,3,337,101,show_text,\sh\dxn[Sakura]¡Son las marcas del veneno de Nihilego!
map,25,,26,STARTING THE EVENT,3,355,101,show_text,\ts[2]\dxn[\PN]Si el veneno llegara a afectarme de nuevo... \wt[15]Lucario ya no estaría aquí para salvarme.
map,25,,26,STARTING THE EVENT,3,359,101,show_text,\sh\dxn[\PN]¡No quiero...\wt[15] no quiero hacerle daño a nadie nunca más!
map,25,,26,STARTING THE EVENT,3,364,101,show_text,\ts[2]\dxn[\PN]Si el veneno llegara a afectarme de nuevo... \wt[15]Lucario ya no estaría aquí para salvarme.
